2025-08-14 17:42:41,506 - __main__ - INFO - ==================================================
2025-08-14 17:42:41,506 - __main__ - INFO - Kalshi Terminal Starting
2025-08-14 17:42:41,506 - __main__ - INFO - ==================================================
2025-08-14 17:42:41,506 - __main__ - INFO - Starting Kalshi Terminal Orchestrator
2025-08-14 17:42:41,506 - __main__ - INFO - Initializing infrastructure
2025-08-14 17:42:41,508 - core.state.redis_store - INFO - Connected to Redis
2025-08-14 17:42:41,508 - __main__ - INFO - Infrastructure initialized
2025-08-14 17:42:41,508 - __main__ - INFO - Starting venue adapters
2025-08-14 17:42:41,508 - __main__ - INFO - Starting Kalshi adapter
2025-08-14 17:42:41,537 - __main__ - INFO - Kalshi adapter started
2025-08-14 17:42:41,537 - __main__ - INFO - Started 1 adapters
2025-08-14 17:42:41,537 - adapters.kalshi.adapter - INFO - Starting Kalshi adapter
2025-08-14 17:42:41,537 - adapters.kalshi.adapter - INFO - Discovering target markets
2025-08-14 17:43:30,525 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-NA
2025-08-14 17:43:30,727 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-MI
2025-08-14 17:43:30,928 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-KI
2025-08-14 17:43:31,129 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-HE
2025-08-14 17:43:31,330 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-GA
2025-08-14 17:43:31,531 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-EUR
2025-08-14 17:43:31,732 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-EL
2025-08-14 17:43:31,933 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-CR
2025-08-14 17:43:32,134 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-BID
2025-08-14 17:43:32,335 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-AUT
2025-08-14 17:43:32,535 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-EN
2025-08-14 17:43:32,736 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-CEA
2025-08-14 17:43:32,937 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-BO
2025-08-14 17:43:33,138 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXWNBA7FIGS-25
2025-08-14 17:43:33,340 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXRTNOBODY2-82
2025-08-14 17:43:33,540 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXRTNOBODY2-78
2025-08-14 17:43:33,741 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXPAYROLLS-25AUG-T75000
2025-08-14 17:43:33,942 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXPAYROLLS-25AUG-T50000
2025-08-14 17:43:34,143 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXPAYROLLS-25AUG-T25000
2025-08-14 17:43:34,344 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXFOMCVOTE-DISSENT-25OCT31
2025-08-14 17:43:34,546 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXODINVCTFINALS-25
2025-08-14 17:43:34,747 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXQUANTUM-40
2025-08-14 17:43:34,948 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXQUANTUM-35
2025-08-14 17:43:35,149 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXQUANTUM-30
2025-08-14 17:43:35,350 - adapters.kalshi.adapter - INFO - Subscription confirmed: {'channel': 'orderbook_delta', 'sid': 1}
2025-08-14 17:43:35,350 - adapters.kalshi.adapter - INFO - Fetching initial orderbook snapshots
2025-08-14 17:43:35,545 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:35,697 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:35,851 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:36,005 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:36,156 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:36,305 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:36,455 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:36,612 - adapters.kalshi.adapter - ERROR - Error fetching orderbook for KXNEWOUTBREAKPCHIK-25: 'NoneType' object is not iterable
2025-08-14 17:43:36,669 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:36,839 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:36,997 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:37,146 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:37,297 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:37,453 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:37,642 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:37,847 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:38,052 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:38,230 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:38,462 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:38,666 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:38,818 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:38,973 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:39,183 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:39,384 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:39,532 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:39,684 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:39,842 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:40,000 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:40,149 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:40,298 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:40,458 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:40,624 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:40,775 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:40,923 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:41,069 - adapters.kalshi.adapter - ERROR - Error fetching orderbook for KXTRUMPMENTION-25AUG16-BID: 'NoneType' object is not iterable
2025-08-14 17:43:41,123 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:41,271 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:41,419 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:41,568 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:41,726 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:41,874 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:42,023 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:42,177 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:42,331 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:42,485 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:42,636 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:42,799 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:42,949 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:43,100 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:43,249 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:43,350 - adapters.kalshi.adapter - INFO - Received orderbook snapshot for KXTRUMPMENTIONDURATION-AUG1625-6
2025-08-14 17:43:43,350 - adapters.kalshi.adapter - INFO - Book state: WAIT_SNAPSHOT -> LIVE
2025-08-14 17:43:43,350 - adapters.kalshi.adapter - ERROR - Error publishing event: 'dict' object has no attribute 'market_id'
2025-08-14 17:43:43,350 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,350 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,350 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,351 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,351 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,351 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,351 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,351 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,351 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,351 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,352 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,352 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,352 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,352 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,353 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,353 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,353 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,353 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,353 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,353 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,353 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,354 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,354 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,354 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,354 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,354 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,354 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,354 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,355 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,355 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,355 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,355 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,355 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,355 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,355 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,355 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,356 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,356 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,356 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,356 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,356 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,356 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,356 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,357 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,357 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,357 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,362 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,362 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,362 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,362 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,363 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,363 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,363 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,363 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,363 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,363 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,364 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,364 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,364 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,364 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,364 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,364 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,364 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,365 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,365 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,365 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,365 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,365 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,365 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,365 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,366 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,366 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,366 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,366 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,366 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,366 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,366 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,366 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,367 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,367 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,367 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,367 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,367 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,367 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,367 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,368 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,368 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,368 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,368 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,368 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,368 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,369 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,369 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,369 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,369 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,369 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,369 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,369 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
2025-08-14 17:43:43,370 - adapters.kalshi.adapter - ERROR - Received error: {'code': 6, 'msg': 'Already subscribed'}
